objectID,bikeRouteName,Geom
225304,Midtown/Ridgeway,"{""coordinates"": [[-123.06862691374788, 49.236328692155176], [-123.06817651061161, 49.23632396647642], [-123.0681765119494, 49.23632394038942], [-123.06817584415666, 49.23627890068038], [-123.0681636383353, 49.236264586549524], [-123.06815501968741, 49.23625857111543], [-123.06814513721365, 49.23625353870721], [-123.06813408723507, 49.236249607105506], [-123.06813404875534, 49.23624959543437], [-123.06812226692034, 49.236246899310636], [-123.06810980546851, 49.23624546741864], [-123.06809729092542, 49.236245385743274], [-123.06809723185503, 49.236245384878565], [-123.06809673044286, 49.2362453770784], [-123.06778866825233, 49.23624052991463], [-123.06656682262353, 49.23622586754607], [-123.06656676904556, 49.23622586487836], [-123.06600889343126, 49.23621548334247], [-123.06593434644469, 49.2362131844507], [-123.0659129382148, 49.23621283685738], [-123.06589876738433, 49.236210979327446], [-123.06589180701096, 49.236210076576725], [-123.06589174929877, 49.236210064016305], [-123.06587171266962, 49.23620503630529], [-123.06585322271202, 49.23619785154833], [-123.0658368992031, 49.23618868749886], [-123.06583083474034, 49.236183840717366], [-123.06582324254688, 49.236177827222924], [-123.06581626591932, 49.236169856011415], [-123.06581251554141, 49.236165588104015], [-123.06569482275847, 49.23599288966709], [-123.06569477603732, 49.235992877999834], [-123.06568477912568, 49.235990407292626], [-123.06544823520967, 49.235931870041114]], ""type"": ""LineString""}"
225354,Marine Way,"{""coordinates"": [[-123.02714822695054, 49.206397295145635], [-123.02711497244036, 49.206385932906045], [-123.02705160879435, 49.20636334259086], [-123.02698884338682, 49.20634003157806], [-123.02692672152551, 49.20631600165708], [-123.02686922681107, 49.206292906136845], [-123.0264070618064, 49.20610504976352], [-123.0257757444807, 49.20583534074547], [-123.02571459870451, 49.20581157081625], [-123.02564926542405, 49.205787135233216], [-123.025583288728, 49.20576345625991], [-123.02551667959666, 49.20574053299325], [-123.02544948196385, 49.20571837441778], [-123.02538170681473, 49.20569698952538], [-123.02531335551929, 49.205676377415195], [-123.02524448437212, 49.205656557863556], [-123.02517509062442, 49.205637529970616], [-123.02510519760968, 49.205619289232715], [-123.02503483004512, 49.205601852734674], [-123.0249640098966, 49.205585226767575], [-123.0248927659906, 49.20556941042486], [-123.02482109558281, 49.20555441270164], [-123.0247490426058, 49.20554024258297], [-123.02467663176314, 49.205526891067606], [-123.02460386442884, 49.20551436714989], [-123.02453078316681, 49.20550268881068], [-123.02445739894742, 49.205491838056474], [-123.02438372825031, 49.20548183287383], [-123.02430980950722, 49.20547266425875], [-123.02423566468894, 49.20546435019688], [-123.02416130888867, 49.205456881689194], [-123.02408675995419, 49.20545026772696], [-123.02401204671148, 49.205444508303714], [-123.02393718425809, 49.20543960341614], [-123.02386221102996, 49.205435553055906], [-123.02378714212458, 49.20543235721973], [-123.02335843021518, 49.2054321730552]], ""type"": ""LineString""}"
225355,Seaside,"{""coordinates"": [[-123.2136613357911, 49.275958204351625], [-123.21366149550825, 49.2759582598265], [-123.21394537371843, 49.27605741749013], [-123.21432378019611, 49.27616178098272], [-123.2147967570674, 49.27630716365897], [-123.21479935481261, 49.27630796210064], [-123.21503580490081, 49.276332850072976], [-123.21549766048706, 49.27640313441562]], ""type"": ""LineString""}"
225366,Cambie Bridge,"{""coordinates"": [[-123.11469991970087, 49.268203437552835], [-123.11474693793647, 49.268993701816875], [-123.11477278156262, 49.269193207625754], [-123.11477278850873, 49.26919323910204], [-123.11488912241269, 49.269552585064964], [-123.11483910738829, 49.271050676718836], [-123.11483824490111, 49.27107648928725], [-123.11476875101754, 49.273158123364794], [-123.11476874557917, 49.273158149456236]], ""type"": ""LineString""}"
225384,Cassiar,"{""coordinates"": [[-123.0283047903633, 49.289872185455124], [-123.02830287820589, 49.29068783124454]], ""type"": ""LineString""}"
225386,Hastings Park,"{""coordinates"": [[-123.03620065773379, 49.28113004270257], [-123.03619088936524, 49.28127184032671], [-123.03490306842554, 49.281267476249376]], ""type"": ""LineString""}"
225408,Arbutus Greenway,"{""coordinates"": [[-123.1408975607247, 49.26687812854935], [-123.14113161617348, 49.26674582210412], [-123.1412432609987, 49.2666850706055], [-123.14137408409862, 49.26662847560478], [-123.1415517368873, 49.2665629682155], [-123.1416762332945, 49.26652832711873], [-123.14178478597094, 49.266504156980204], [-123.14190131998306, 49.26647788645248], [-123.14196917839907, 49.26646735246625], [-123.1420370367835, 49.26645681754067], [-123.14217915269668, 49.266438876323114], [-123.14231556245757, 49.266431334117605], [-123.1424618713397, 49.266433243399504], [-123.14316408054688, 49.26644281888417], [-123.14328577382754, 49.26644459570675]], ""type"": ""LineString""}"
225411,Carrall,"{""coordinates"": [[-123.10640368340901, 49.276570344866784], [-123.10643938387796, 49.27575019745925]], ""type"": ""LineString""}"
225412,Carrall,"{""coordinates"": [[-123.10434543969703, 49.28147314053142], [-123.104345439642, 49.281473114445454], [-123.10436818741118, 49.28092603683666]], ""type"": ""LineString""}"
225437,Arbutus Greenway,"{""coordinates"": [[-123.15478977649619, 49.22715382148788], [-123.15474278695622, 49.2270756472203], [-123.15453744679107, 49.22672908623661], [-123.15425926570511, 49.226259047883815], [-123.15422221074343, 49.22619685191179]], ""type"": ""LineString""}"
225438,Arbutus Greenway,"{""coordinates"": [[-123.15540770204572, 49.23085552022296], [-123.15540770323305, 49.230855460852645], [-123.15549369681509, 49.22883726364085], [-123.15549179035372, 49.2287107622245], [-123.15547468527795, 49.22855463107468], [-123.15546414448924, 49.22849927491672]], ""type"": ""LineString""}"
225440,Arbutus Greenway,"{""coordinates"": [[-123.14700874949783, 49.24198670709218], [-123.14702038717888, 49.24189265602322], [-123.14704719099296, 49.241736657903445], [-123.14706960163029, 49.24165163513038], [-123.14709057571201, 49.24159132051383], [-123.14712207138004, 49.24151320350241], [-123.1471566230778, 49.24144595423899], [-123.14719743218767, 49.2413748857074], [-123.14725308984978, 49.24129278445964], [-123.147311781525, 49.24121463272444], [-123.14736448833743, 49.24115625563962], [-123.14743227050087, 49.24108599816456], [-123.14744881591801, 49.24107086863783], [-123.14750911563274, 49.24101572997666], [-123.14751169624562, 49.24101360830179], [-123.14757152443536, 49.24096440976883], [-123.14764689332598, 49.240906002702594], [-123.14772982260297, 49.24084956307349], [-123.14783388380916, 49.24078617810265], [-123.14794399999884, 49.240726737793565], [-123.14805564643406, 49.240674213659844], [-123.1481854140569, 49.240618702242195], [-123.14830571763584, 49.24057437312211], [-123.14838873443794, 49.2405475821285], [-123.14847779594241, 49.240520783306394], [-123.1485955529599, 49.24049098267699], [-123.14871088252333, 49.240458512565]], ""type"": ""LineString""}"
225442,Burrard Bridge,"{""coordinates"": [[-123.13308073725905, 49.27672785387381], [-123.13313263059976, 49.27671016083051], [-123.1341860572506, 49.27635854017757]], ""type"": ""LineString""}"
225452,Fraser River Trail,"{""coordinates"": [[-123.04322797356144, 49.20563102765036], [-123.043228197248, 49.20563092591983], [-123.04337161292258, 49.20557180005556]], ""type"": ""LineString""}"
225472,Central Valley,"{""coordinates"": [[-123.09620024895271, 49.266878203223726], [-123.0961837291862, 49.266875881822784], [-123.09589535737295, 49.26683533368136], [-123.09559801101787, 49.266812275317584], [-123.09511330996253, 49.26680872194338]], ""type"": ""LineString""}"
225474,Arbutus Greenway,"{""coordinates"": [[-123.15010595782023, 49.24758465256341], [-123.14987608729685, 49.247266858852285], [-123.14973292579872, 49.24707395099432], [-123.14954641523107, 49.24682263004983], [-123.1492455463843, 49.24641895946443], [-123.1489818890111, 49.24606621698853], [-123.14890685109205, 49.24596582525316], [-123.14858635924519, 49.245533465390345], [-123.14825982891733, 49.24509419322082], [-123.14803694297491, 49.244795495339964], [-123.14793940665233, 49.24466478274966], [-123.14782471022531, 49.24451099136205], [-123.14762802461158, 49.24424726410634], [-123.1474480094466, 49.24399829620557], [-123.14738791282639, 49.24391518132402], [-123.14729393094782, 49.24378520034525], [-123.14721800647611, 49.243658792574735], [-123.14714200741858, 49.24350668904553], [-123.14710431006922, 49.243411356929066], [-123.14708698695131, 49.243367550579784], [-123.1470503633919, 49.24324603463162], [-123.14704270488062, 49.243215358018006], [-123.14701977944077, 49.24312352240665], [-123.14699173489348, 49.242948806660856], [-123.14698697365029, 49.242871724407756], [-123.14698511331854, 49.24275411760209], [-123.14698524306856, 49.24274228599695], [-123.14698630192042, 49.24264540140904], [-123.14699061356012, 49.24255064545253], [-123.14700618694943, 49.24219905112934], [-123.14700874949783, 49.24198670709218]], ""type"": ""LineString""}"
225475,Arbutus Greenway,"{""coordinates"": [[-123.15249256829426, 49.260514851079165], [-123.15250013333761, 49.26041999826377], [-123.15251446842845, 49.260054843829835]], ""type"": ""LineString""}"
225490,Fraser River Trail,"{""coordinates"": [[-123.02354404391122, 49.201451320213614], [-123.02361813468373, 49.20145987760916], [-123.02366811118354, 49.2014812141281], [-123.0236682773189, 49.20148128515694], [-123.02366855873603, 49.201481296793155], [-123.02377505102683, 49.20148554499133], [-123.02411941620267, 49.201569723583084], [-123.02426980169844, 49.20160111266759], [-123.0244157871855, 49.201642525950035], [-123.02460543183314, 49.20169528182481], [-123.02472100104174, 49.20172663995259], [-123.02487790734457, 49.20176231041086], [-123.02508053780458, 49.20178798775157], [-123.0252767157295, 49.201809349304234], [-123.0257032614283, 49.20189110970721], [-123.02611794949581, 49.20197059540481], [-123.02617537774789, 49.20197675947739]], ""type"": ""LineString""}"
225518,Haro,"{""coordinates"": [[-123.12440384075103, 49.28224067219988], [-123.12386830265066, 49.2818943385895], [-123.12338294864017, 49.28158057621614]], ""type"": ""LineString""}"
225624,Fraser River Trail,"{""coordinates"": [[-123.16823688763192, 49.21585349498518], [-123.16816657368835, 49.215853595573876], [-123.16810070273998, 49.21582885457414], [-123.16807505054699, 49.21578048108206], [-123.16805181820924, 49.21573666377297], [-123.16797535438333, 49.21565700121191], [-123.16781396962907, 49.215593992637565], [-123.16780369737364, 49.21558997677364], [-123.16748726756595, 49.21553062817253], [-123.16708990299075, 49.21543849915165], [-123.16708985764141, 49.21543848842291], [-123.16662850858818, 49.215317022277326], [-123.16573126621776, 49.21503331098476], [-123.1653496857133, 49.21487688650808], [-123.16510382266675, 49.21477609700046]], ""type"": ""LineString""}"
225625,Fraser River Trail,"{""coordinates"": [[-123.17037327035887, 49.21610183944118], [-123.17018849619431, 49.21609354291843], [-123.1701802239751, 49.21609182801151], [-123.16920614932323, 49.215889860324886], [-123.16919229690278, 49.21588698773236], [-123.168761555901, 49.215812882327825], [-123.1685937135426, 49.2157633106397], [-123.1684947384069, 49.215763452357415], [-123.16849468624024, 49.21576345603163], [-123.16838076798898, 49.215778362718936], [-123.16835099909083, 49.215801208255165], [-123.16831877317408, 49.215825943675064], [-123.16823688763192, 49.21585349498518]], ""type"": ""LineString""}"
225644,Seaside,"{""coordinates"": [[-123.103196760033, 49.2755783831687], [-123.10256462932608, 49.27556177148871], [-123.10256071770996, 49.27592564286161], [-123.10291988316749, 49.27625959182748], [-123.10277892580686, 49.27633943083228]], ""type"": ""LineString""}"
225648,Hastings Park,"{""coordinates"": [[-123.03430844964302, 49.28414742781744], [-123.03782088313697, 49.284622693368505]], ""type"": ""LineString""}"
225654,Seaside,"{""coordinates"": [[-123.19196494101263, 49.27010922729317], [-123.19204536101289, 49.27014196301959], [-123.19205908292871, 49.27020328028551], [-123.19208701240476, 49.27053842741337], [-123.19210521273834, 49.270756835695416], [-123.19212744124164, 49.270818133406294], [-123.19212748126732, 49.270818174717654], [-123.1921794546305, 49.270871282298636], [-123.19257014721047, 49.27112568890709], [-123.19271442209529, 49.2712355262176], [-123.19271445104738, 49.27123554775778], [-123.19285881171844, 49.271345363154644], [-123.19285885857289, 49.27134539276058], [-123.1929937240678, 49.271439120630056], [-123.19314031511477, 49.27150336406816], [-123.19332404628629, 49.27165412307309], [-123.19332408210524, 49.2716541428026], [-123.19356200654966, 49.27176777750777]], ""type"": ""LineString""}"
225656,Seaside,"{""coordinates"": [[-123.14617466467314, 49.27724270509196], [-123.14617051609262, 49.27724293881777], [-123.14569319721694, 49.27753183736939], [-123.14569315734646, 49.277531837419666], [-123.14547507886141, 49.278003544475524], [-123.14547506245835, 49.278003576878874], [-123.14522996768723, 49.27846359311816], [-123.1447948277292, 49.27868708395779], [-123.14424521701775, 49.27872841250614], [-123.1436836198202, 49.278664902779184], [-123.14368356891582, 49.27866489114875], [-123.14260584510556, 49.278403547970456], [-123.14211855804157, 49.27811923844165], [-123.1421185167234, 49.27811921330594], [-123.14207652057532, 49.278083489300634], [-123.14179796066279, 49.277846594256225], [-123.14113401952082, 49.27751214124935], [-123.14042174348361, 49.27643658832271], [-123.14040499599012, 49.276283728262435]], ""type"": ""LineString""}"
225668,Kent,"{""coordinates"": [[-123.1191057431153, 49.205455261642925], [-123.1187060903439, 49.205517311540014], [-123.11830481246886, 49.20557474982891], [-123.11830476306342, 49.205574757075745], [-123.11790204415719, 49.205627585350705], [-123.11743434288469, 49.205682683054164]], ""type"": ""LineString""}"
225721,Burrard,"{""coordinates"": [[-123.14561717384466, 49.26889835600021], [-123.14563195649441, 49.2684612605988]], ""type"": ""LineString""}"
225722,Burrard,"{""coordinates"": [[-123.14554681575474, 49.26977963233483], [-123.14558109525458, 49.26934384373552]], ""type"": ""LineString""}"
225723,33rd Ave,"{""coordinates"": [[-123.1228162909053, 49.24124665745143], [-123.12360830384802, 49.24127642355762]], ""type"": ""LineString""}"
225754,York,"{""coordinates"": [[-123.14558210284464, 49.27242804890928], [-123.14542568936996, 49.27259198269497]], ""type"": ""LineString""}"
225758,Off-Broadway,"{""coordinates"": [[-123.06826822604167, 49.26314305916231], [-123.06822307390395, 49.26319083508054], [-123.0681511253179, 49.26323657858136], [-123.0680156013225, 49.26325435380783]], ""type"": ""LineString""}"
225792,Beach,"{""coordinates"": [[-123.14427521387253, 49.28948241361066], [-123.14427524418417, 49.28948243336219], [-123.14557392831834, 49.2903393735118]], ""type"": ""LineString""}"
225794,Beach,"{""coordinates"": [[-123.13713715738575, 49.27927917085039], [-123.13830069640882, 49.28044105902856]], ""type"": ""LineString""}"
225795,Beach,"{""coordinates"": [[-123.13949495734211, 49.28158052717753], [-123.14067379380738, 49.28234396712848]], ""type"": ""LineString""}"
225796,Beach,"{""coordinates"": [[-123.14289931275897, 49.28859115494203], [-123.14427521387253, 49.28948241361066]], ""type"": ""LineString""}"
225798,Beach,"{""coordinates"": [[-123.14067379380738, 49.28234396712848], [-123.14185416446338, 49.283107060258295]], ""type"": ""LineString""}"
